year,week,player,brier,pick_acc,conf_rank_corr,conf_mae
2024,3,Diddypicks,0.1857084274090571,0.6875,0.7647058823529411,2.125
2024,3,Firman's Educated Guesses,0.26260340200134363,0.5625,0.31764705882352945,4.25
2024,3,Pikachu,0.20557285022352428,0.5625,0.8088235294117646,2.25
2024,3,BFense,0.14556212902579718,0.75,0.7794117647058825,2.25
2024,3,DO YOU FEEL LUCKY PUNK,0.17579496240246914,0.6875,0.7029411764705883,3.0
2024,3,Big Daddy125,0.2688388396875,0.5625,0.31764705882352945,4.125
2024,3,Reggie,0.16587788855685764,0.6875,0.31764705882352945,4.375
2024,6,BFense,0.04857284217272873,1.0,0.6615384615384616,2.5714285714285716
2024,6,Fishy Picks,0.0866080003125,0.9285714285714286,0.6527472527472528,2.142857142857143
2024,6,FastEddie,0.0880405441178154,0.9285714285714286,0.7714285714285714,2.142857142857143
2024,6,KKRAHN21,0.07332736635881697,0.9285714285714286,0.8637362637362638,1.8571428571428572
2024,6,Balz Deep,0.05407654085193452,0.9285714285714286,0.47252747252747257,3.2857142857142856
2024,6,OneNDone,0.05140297909691221,0.9285714285714286,0.46373626373626364,3.0
2024,6,Brock,0.07159853105375744,0.9285714285714286,0.767032967032967,2.4285714285714284
2024,6,Mopar,0.08980809347098215,0.8571428571428571,0.7846153846153847,2.142857142857143
2024,6,NoWayIGotMorePointsThenYou?!?!,0.10996476622683178,0.8571428571428571,0.8153846153846154,1.8571428571428572
2024,6,Handsup,0.1147485135984003,0.8571428571428571,0.8593406593406594,1.7142857142857142
2024,6,Sutterbrown,0.12457807420107889,0.8571428571428571,0.8241758241758241,1.7142857142857142
2024,6,Hennything Possible,0.087952857843125,0.8571428571428571,0.7978021978021977,2.142857142857143
2024,6,thol1572,0.07371843288231152,0.8571428571428571,0.8373626373626375,1.7142857142857142
2024,6,California Dreaming,0.09185522172619046,0.8571428571428571,0.8813186813186813,1.2857142857142858
2024,6,Johnsonmaia06,0.05630956291000057,0.9285714285714286,0.6703296703296703,2.5714285714285716
2024,6,Omar,0.09201477574547266,0.9285714285714286,0.45494505494505494,3.4285714285714284
2024,6,MR 16,0.0750337577465563,0.8571428571428571,0.6571428571428571,2.5714285714285716
2024,6,NFL in PINK,0.09718757792131696,0.8571428571428571,0.8197802197802198,1.8571428571428572
2024,6,Ballbusters,0.05442739940996181,0.9285714285714286,0.7406593406593407,2.4285714285714284
2024,6,sawyer 0-4 Michigan owns day,0.17458067287574403,0.7857142857142857,0.832967032967033,1.7142857142857142
2024,6,Boldz36,0.11211274307580174,0.7857142857142857,0.8241758241758241,1.5714285714285714
2024,6,DADDY YANKEE,0.0884236505291192,0.9285714285714286,0.6879120879120879,2.4285714285714284
2024,6,Matt,0.07543349376860119,0.9285714285714286,0.6087912087912088,3.0
2024,6,DO YOU FEEL LUCKY PUNK,0.12571857933968253,0.8571428571428571,0.6131868131868132,3.142857142857143
